交易日期,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,流通市值
2021-03-25,176.11,162.82,180.0,157.21,382391,6313961216.0,48.15,244.01,115.49,71.16,68970552000.0
2021-03-26,172.0,175.97,182.36,170.02,224203,3939455280.0,7.58,8.08,13.15,41.72,74540892000.0
2021-03-29,170.0,170.6,175.2,160.01,191557,3183044768.0,8.63,-3.05,-5.37,35.65,72266160000.0
2021-03-30,166.0,175.02,187.5,166.0,165846,2958756144.0,12.6,2.59,4.42,30.86,74138472000.0
2021-03-31,175.02,167.77,181.78,166.7,116056,2014389008.0,8.62,-4.14,-7.25,21.6,71067372000.0
2021-04-01,164.98,176.0,179.77,164.0,123205,2142670608.0,9.4,4.91,8.23,22.93,74553600000.0
2021-04-02,172.99,176.51,181.81,170.13,99041,1742808400.0,6.64,0.29,0.51,18.43,74769636000.0
2021-04-06,176.99,193.09,197.48,175.07,124135,2327758736.0,12.7,9.39,16.58,23.1,81792924000.0
2021-04-07,190.08,197.0,202.57,188.49,108587,2117806160.0,7.29,2.02,3.91,20.21,83449200000.0
2021-04-08,197.0,211.65,218.88,193.13,121070,2481371728.0,13.07,7.44,14.65,22.53,89654940000.0
2021-04-09,208.0,205.2,216.66,204.38,87843,1850979392.0,5.8,-3.05,-6.45,16.35,86922720000.0
2021-04-12,203.3,197.39,211.55,191.21,112384,2245720848.0,9.91,-3.81,-7.81,20.91,83614404000.0
2021-04-13,195.0,198.0,201.6,190.65,81868,1610742992.0,5.55,0.31,0.61,15.23,83872800000.0
2021-04-14,196.0,200.8,207.77,195.21,77303,1562941552.0,6.34,1.41,2.8,14.39,85058880000.0
2021-04-15,198.0,189.88,203.5,189.29,74099,1445002064.0,7.08,-5.44,-10.92,13.79,80433168000.0
2021-04-16,188.4,196.49,198.25,188.4,78746,1532160576.0,5.19,3.48,6.61,14.65,83233164000.0
2021-04-19,195.18,207.49,208.22,192.35,71342,1440106576.0,8.08,5.6,11.0,13.28,87892764000.0
2021-04-20,206.47,205.81,216.36,201.88,73594,1536580848.0,6.98,-0.81,-1.68,13.69,87181116000.0
2021-04-21,205.1,214.06,218.0,203.88,71157,1507679104.0,6.86,4.01,8.25,13.24,90675816000.0
2021-04-22,214.06,228.48,236.88,211.36,83225,1865387072.0,11.92,6.74,14.42,15.49,96784128000.0
2021-04-23,224.45,223.99,227.99,220.0,46865,1044368560.0,3.5,-1.97,-4.49,8.72,94882164000.0
2021-04-26,223.2,215.0,232.2,213.99,57716,1287824368.0,8.13,-4.01,-8.99,10.74,91074000000.0
2021-04-27,213.01,225.08,225.11,210.88,58805,1287162656.0,6.62,4.69,10.08,10.94,95343888000.0
2021-04-28,220.0,228.79,232.17,219.5,47382,1074644080.0,5.63,1.65,3.71,8.82,96915444000.0
2021-04-29,227.02,224.1,230.6,216.0,66275,1488613360.0,6.38,-2.05,-4.69,12.33,94928760000.0
2021-04-30,226.37,242.89,248.0,226.37,63940,1517620288.0,9.65,8.38,18.79,11.9,102888204000.0
2021-05-06,244.0,226.48,250.0,223.5,70852,1654488032.0,10.91,-6.76,-16.41,13.18,95936928000.0
2021-05-07,227.1,214.0,228.0,213.39,66430,1446360560.0,6.45,-5.51,-12.48,12.36,90650400000.0
2021-05-10,211.52,216.6,219.89,211.52,35423,766437104.0,3.91,1.21,2.6,6.59,91751760000.0
2021-05-11,215.0,226.3,228.98,205.0,49568,1084627040.0,11.07,4.48,9.7,9.22,95860680000.0
2021-05-12,222.25,233.9,239.85,220.38,43165,994986432.0,8.6,3.36,7.6,8.03,99080040000.0
2021-05-13,230.45,237.69,245.81,226.0,47423,1120653568.0,8.47,1.62,3.79,8.82,100685484000.0
2021-05-14,240.58,235.71,241.68,233.0,30773,728716704.0,3.65,-0.83,-1.98,5.73,99846756000.0
2021-05-17,233.2,264.0,268.65,233.09,58916,1517871728.0,15.09,12.0,28.29,10.96,111830400000.0
2021-05-18,261.21,269.48,271.78,261.21,34618,925185504.0,4.0,2.08,5.48,6.44,114151728000.00002
2021-05-19,268.0,269.99,279.6,263.55,35903,972609504.0,5.96,0.19,0.51,6.68,114367764000.0
2021-05-20,267.03,271.1,275.38,264.51,24509,662800560.0,4.03,0.41,1.11,4.56,114837960000.00002
2021-05-21,273.0,260.21,274.9,256.3,29500,775676624.0,6.86,-4.02,-10.89,5.49,110224955999.99998
2021-05-24,264.12,262.6,267.2,258.58,20216,532111696.0,3.31,0.92,2.39,3.76,111237360000.00002
2021-05-25,263.12,281.5,285.0,263.12,38200,1061081584.0,8.33,7.2,18.9,7.11,119243400000.0
2021-05-26,280.9,275.59,282.37,272.5,25261,699517456.0,3.51,-2.1,-5.91,4.7,116739923999.99998
2021-05-27,274.35,278.0,283.45,272.27,22928,637363504.0,4.06,0.87,2.41,4.27,117760800000.0
2021-05-28,278.0,268.39,281.6,262.18,35638,970988640.0,6.99,-3.46,-9.61,6.63,113690004000.0
2021-05-31,268.4,273.1,274.88,264.18,31697,858741760.0,3.99,1.75,4.71,5.9,115685160000.00002
2021-06-01,276.88,269.4,279.7,262.02,29365,792644224.0,6.47,-1.35,-3.7,5.46,114117839999.99998
2021-06-02,268.0,245.44,268.0,245.25,55080,1402188272.0,8.44,-8.89,-23.96,10.25,103968384000.0
2021-06-03,243.48,246.5,254.67,241.99,33294,831729600.0,5.17,0.43,1.06,6.2,104417400000.0
2021-06-04,245.02,254.64,258.18,245.02,26637,674887280.0,5.34,3.3,8.14,4.96,107865504000.0
2021-06-07,250.03,242.16,250.27,233.13,48937,1178557296.0,6.73,-4.9,-12.48,9.11,102578976000.0
2021-06-08,241.01,242.21,249.85,240.28,28474,698491248.0,3.95,0.02,0.05,5.3,102600156000.0
2021-06-09,241.02,233.1,244.99,232.09,37055,874180960.0,5.33,-3.76,-9.11,6.9,98741160000.0
2021-06-10,232.0,245.0,245.01,231.3,32284,773493632.0,5.88,5.11,11.9,6.01,103782000000.0
2021-06-11,244.01,243.89,246.5,232.0,34994,841357280.0,5.92,-0.45,-1.11,6.51,103311804000.0
2021-06-15,243.37,245.99,252.7,240.0,23483,579766032.0,5.21,0.86,2.1,4.37,104201364000.0
2021-06-16,247.5,241.81,252.0,235.16,26683,651855056.0,6.85,-1.7,-4.18,4.97,102430716000.0
2021-06-17,241.82,249.0,254.98,240.01,29270,730334992.0,6.19,2.97,7.19,5.45,105476400000.0
2021-06-18,253.99,257.98,259.87,249.5,28798,735763264.0,4.16,3.61,8.98,5.36,109280328000.00002
2021-06-21,256.0,263.73,273.5,254.0,31185,825886864.0,7.56,2.23,5.75,5.8,111716028000.00002
2021-06-22,263.77,273.55,274.8,261.63,30549,823769808.0,4.99,3.72,9.82,5.68,115875780000.0
2021-06-23,270.2,270.8,276.5,268.09,21252,578920800.0,3.07,-1.01,-2.75,3.95,114710880000.0
2021-06-24,269.6,253.34,270.3,253.01,33449,866574736.0,6.38,-6.45,-17.46,6.22,107314824000.0
2021-06-25,254.77,270.2,272.38,254.77,31134,828646976.0,6.95,6.66,16.86,5.79,114456720000.0
2021-06-28,273.81,271.18,278.5,267.99,20793,564841232.0,3.89,0.36,0.98,3.87,114871848000.0
2021-06-29,271.0,271.29,275.0,266.32,20861,565593296.0,3.2,0.04,0.11,3.88,114918444000.00002
2021-06-30,272.7,271.69,275.68,268.0,21416,580741872.0,2.83,0.15,0.4,3.99,115087884000.0
2021-07-01,269.54,280.0,284.87,269.52,26752,746683456.0,5.65,3.06,8.31,4.98,118608000000.0
2021-07-02,275.2,260.48,276.0,260.01,31330,830242432.0,5.71,-6.97,-19.52,5.83,110339328000.00002
2021-07-05,259.0,274.99,281.01,257.37,30157,819980272.0,9.08,5.57,14.51,5.61,116485764000.0
2021-07-06,275.99,267.1,281.88,256.0,35841,965317936.0,9.41,-2.87,-7.89,6.67,113143560000.00002
2021-07-07,261.02,284.5,287.4,261.02,33027,918272848.0,9.88,6.51,17.4,6.15,120514200000.0
2021-07-08,288.0,272.12,289.35,272.0,22959,635184912.0,6.1,-4.35,-12.38,4.27,115270032000.0
